,0
571,89.52223507133552
572,91.03254805406831
573,99.32547319618453
574,103.23755023810553
575,95.1756678664166
576,99.37867402703976
577,96.60665867011818
578,99.09922104443532
579,101.0163403754247
580,95.22165823816263
581,114.0521201887986
582,107.63862089295048
583,98.72325991598213
584,107.63031333293092
585,97.84872832875519
586,75.89136162130119
587,97.10413422966174
588,99.02321793941992
589,114.89441942395729
590,98.31754330371774
591,98.86708436582629
592,89.08935156021637
593,96.52532194799106
594,97.45671469310045
595,91.66416640264879
596,81.25512039228828
597,100.0556049398031
598,104.99394596624794
599,97.65659464081746
600,102.54839330636132
601,104.2683156416257
602,87.4515704509949
603,98.76887265822285
604,101.82137018080309
605,96.54936850123536
606,80.83556553029136
607,94.77859891157955
608,112.82950626143575
609,89.50817704455027
610,99.18412709001174
611,101.83225455829853
612,94.5912726732552
613,102.97409541341821
614,46.47391913973095
615,95.56209120437407
616,101.0484268539842
617,102.3783111911512
618,108.30659127861138
619,99.37422802549273
620,101.79879598311902
621,93.23928500388408
622,98.80624580184026
623,104.17428812589804
624,95.22477374878697
625,104.72642048173984
626,95.70928382269001
627,92.38602757881489
628,104.35936858373509
629,99.32642752042115
630,98.22112322464224
631,100.93134642384956
632,94.0614029811464
633,98.63172613118736
634,85.01296546033291
635,101.80002230113072
636,99.28031423560837
637,101.23963115919442
638,93.27455849533108
639,101.5491424344572
640,89.1007831165556
641,98.64476677186549
642,98.6866921658648
643,97.97573724618314
644,104.14834702352312
645,96.4550009511967
646,101.49136205962058
647,95.99515071829627
648,90.68236095284537
649,87.07038975423326
650,104.10319114246322
651,94.85420594586239
652,99.72163745062363
653,95.16829820811367
654,95.2923399137594
655,96.38415040335843
656,101.0257005423235
657,99.12755669455105
658,102.98739525923601
659,96.44350543109901
660,97.99713671349727
661,101.86955844645672
662,108.32842504484591
663,103.77431397249592
664,96.33521145275868
665,93.70322183433271
666,95.40932931027888
667,101.52721422636378
668,96.80371803984619
669,106.02296363088219
670,98.45679455168437
671,91.35833335033533
672,102.68644064473614
673,98.54293127330371
674,103.64527953730192
675,91.30264124840292
676,99.8365057496097
677,83.44788919240409
678,102.32964715313443
679,93.11908953438395
680,102.32974658432457
681,100.62893067999195
682,91.51179157200127
683,93.72394541944261
684,105.17670831769313
685,102.32997859043489
686,100.1781802583363
687,103.29779265469232
688,46.797550093544956
689,102.58118989440888
690,91.42666509452283
691,97.4262643088567
692,103.29819037945286
693,99.19273708717311
694,106.78185023354723
695,103.29832295437305
696,97.02492631500729
697,46.7980803932257
698,99.34953353536768
699,92.68568224428492
700,104.15587331756194
701,103.16390782985172
702,99.71297492799333
703,102.17756851494578
704,97.903207639096
705,104.1057684638445
706,106.2516440676183
707,103.6859187899645
708,99.70631537218938
709,99.93655279227427
710,97.03005388243503
711,114.03054730924326
712,91.92192799298044
713,94.89772750866311
714,102.58258193107082
715,99.05086811740169
716,108.44000485832622
717,102.582714505991
718,95.98031595050053
719,98.22198314481398
720,98.54551648424732
721,102.40563635456841
722,98.96849715686963
723,94.898357239534
724,103.48261016626236
725,96.96638818331441
726,98.35027486920885
727,99.76601228253323
728,80.81521609090814
729,95.91118391218512
730,103.38433382742322
731,98.01067430754588
732,104.5556373741698
733,116.95468145180223
734,99.15510960409982
735,100.3006614612441
736,88.8078535074078
737,95.66260944700248
738,121.05729432425761
739,99.13272711643826
740,99.63569147023476
741,91.90061091721377
742,89.6795007584861
743,122.01626126876488
744,107.89916637561848
745,97.55911730536779
746,95.37598281425564
747,103.51025217446347
748,77.96389239062961
749,99.7091325892433
750,95.29242022636147
751,100.86053362174698
752,97.56085035156411
753,115.22418196782986
754,104.36405831999777
755,103.86848860381215
756,101.5327492292815
757,104.16332772365797
758,82.20538347678763
759,101.78399367698555
760,108.90340741468728
761,89.5929582884155
762,114.7722850162858
763,89.83707785144162
764,78.33723705172957
765,95.47534189302019
766,95.68278869240719
767,96.52839445088419
768,98.80061322878792
769,83.57409431458919
770,100.660919064797
771,99.13491460262131
772,115.97227819732375
773,91.53139336976092
774,98.54866469167395
775,99.13524603992177
776,88.2493448272248
777,100.74388212606712
778,98.31453531572598
779,93.2297782906385
780,119.31881542860826
781,107.80245410621157
782,105.1693371895819
783,102.80342844157357
784,99.93353141291146
785,111.7143665658871
786,104.40585990161466
787,91.43309497815181
788,97.19998962462837
789,119.74060046737222
790,93.80935310108657
791,96.53705762207557
792,97.59087087285386
793,100.79462796789639
794,92.4332779579778
795,98.12046413327977
796,97.98613573210754
797,95.33400491282646
798,119.74119705451305
799,101.76962433696318
800,89.7436993501874
801,98.14294767988214
802,101.07032292183888
803,100.04938162881825
804,98.7084091136808
805,84.73768375742661
806,106.73399833685197
807,114.38612513011708
808,102.34715616064223
809,90.24425783522658
810,97.48427194723808
811,91.53377971832425
812,97.01039187671402
813,91.25796340395955
814,99.93548689298419
815,100.6021762259504
816,105.86660689165518
817,91.4349510270344
818,99.22680829109626
819,99.63747608366377
820,114.7759308265909
821,96.75133002361551
822,80.0326734620003
823,98.42692855225161
824,83.42149962065763
825,97.04095927883382
826,86.51008900834353
827,103.39059799240195
828,95.47751300572807
829,100.7736700303546
830,105.43496919193004
831,96.13030682920986
832,94.98400033152201
833,98.37085995108929
834,101.16042230165034
835,89.80227201798346
836,116.1970338790543
837,96.70374529277353
838,99.1388587064968
839,100.3821636206274
840,94.90578143506434
841,100.85444812928587
842,114.77705771341246
843,95.11153776113676
844,96.8378855276223
845,94.90815544420852
846,103.30742828082339
847,96.15980364108808
848,104.11539444815985
849,96.36271809368012
850,95.44302922898632
851,94.4160728672318
852,104.11948268313188
853,95.76304703370253
854,115.97695146326026
855,101.94574800548737
856,98.32674990274664
857,105.10344384606506
858,97.65245341661856
859,95.1059492030108
860,102.28032156957117
861,93.10520858730578
862,102.26864166645474
863,114.77815145650399
864,101.686679214845
865,99.2031110746776
866,96.54120058833135
867,102.78188512484118
868,86.51244221317681
869,95.3640748143126
870,98.54880520488169
871,100.39087873551797
872,78.58729608049862
873,89.59239986443653
874,99.5023497984846
875,94.36294580524965
876,101.82414552085896
877,121.93073243629603
878,100.82428513635182
879,102.58872080786129
880,101.10272860659539
881,93.81699563135956
882,96.58885655458302
883,101.79055242387834
884,101.83716581373578
885,100.60317556368094
886,51.82363693355918
887,102.90461696095014
888,102.28277032990361
889,100.01819357448232
890,103.82204342156439
891,106.67456561900956
892,99.84202969274703
893,100.82494801095275
894,103.91111050683168
895,96.67428084254848
896,100.35030328922376
897,98.99021202464262
898,99.1965135987075
899,97.56937400967637
900,100.82308786635129
901,99.37772333630727
902,108.27566854720837
903,102.69518795444694
904,98.0865089852589
905,101.56992043883285
906,108.38762450760424
907,96.62804770957345
908,101.68044544782461
909,94.27343705681463
910,106.84455533216476
911,98.61604993393622
912,99.62176240680989
913,96.50076584687747
914,97.8588185754184
915,101.7246028744012
916,106.8042531062539
917,100.764794576981
918,105.25811524020541
919,105.96706413828908
920,94.78990490856356
921,106.13774048878827
922,108.86656868970502
923,98.85333334497412
924,102.80254379149079
925,117.35991760663697
926,105.95477715038227
927,98.91369478297936
928,80.50824228245516
929,96.40234477433708
930,99.8580179230347
931,104.37893190760408
932,87.6625559224725
933,97.64471326147955
934,102.29967427966268
935,101.95353282258765
936,103.4579674642804
937,101.84148921642598
938,97.90034318769528
939,107.12569407320697
940,88.61498085511538
941,103.82293260869012
942,97.59297700003103
943,105.37615172416369
944,95.56987913670851
945,102.31675338412005
946,102.43096047977502
947,91.61175433213351
948,108.83139829658755
949,88.96450417914852
950,102.06701141542861
951,115.48445767297156
952,99.58698210086544
953,102.35213235848252
954,99.71547358788305
955,96.89295400209743
956,80.79251598643083
957,96.44742906032617
958,80.0298727002195
959,100.03281272240277
960,121.51458092973314
961,104.1107535174553
962,98.46180792442503
963,111.88383548304301
964,92.3296165541587
965,48.578457595485546
966,99.21564841491856
967,105.64017561452089
968,97.77068809138437
969,101.14981720500748
970,115.72883131274085
971,117.00114536589494
972,94.28147357363167
973,102.48644180820023
974,100.91085054505496
975,105.07926360004367
976,99.73406546505575
977,66.18278712442614
978,96.59538586940212
979,99.63370838829631
980,104.2204046477381
981,101.52050726097534
982,110.11181832653996
983,98.47277637178725
984,105.0484975529649
985,98.08293556030446
986,95.67074563960118
987,105.87398989033248
988,98.35528799069547
989,103.70289580755683
990,95.3534043763072
991,106.13629802182675
992,105.14037234703198
993,97.46011667150277
994,105.07554983231317
995,98.63338584203991
996,98.93861448743613
997,98.31325871434959
998,108.82117183287632
999,92.78986314571813
1000,85.74696533592667
1001,104.98351340880252
1002,93.96012740335799
1003,103.1087394691892
1004,100.7478538019328
1005,87.36619085528365
1006,84.15998903105553
1007,104.00704013684611
1008,102.91678310661558
1009,102.64230395959613
1010,105.73670792850143
1011,104.39857422331778
1012,101.38409416573504
1013,115.4884349205771
1014,101.37169426092366
1015,101.63653403395683
1016,104.50775763620082
1017,98.54044678504121
1018,98.17746376757015
1019,102.12922157594613
1020,100.76030934341232
1021,106.38008117226858
1022,101.32081491714492
1023,101.14127458877543
1024,103.92025817632444
1025,95.25792959472231
1026,91.61702418521087
1027,102.75882592784343
1028,111.32504635470622
1029,97.59867772159899
1030,100.39780833511665
1031,85.8644559712447
1032,102.54834860479382
1033,106.1022169084421
1034,102.84166426521253
1035,96.44826510845165
1036,98.47597346952493
1037,91.61775334727189
1038,106.8872504721109
1039,89.59951292015091
1040,107.05219444262832
1041,84.16573802460826
1042,103.92148449433616
1043,99.76304861359307
1044,96.60005913533864
1045,99.11629724223562
1046,48.583860023483076
1047,103.55619303453905
1048,103.80655177392305
1049,102.28689571298784
1050,99.26374720186169
1051,95.96399138821344
1052,105.28007753555093
1053,86.02269774880753
1054,98.85321732202355
1055,102.25584124697913
1056,98.88742079619098
1057,99.12035556273989
1058,99.55071521539085
1059,99.24582545994978
1060,104.31382910343265
1061,105.5186399323224
1062,108.4560950160155
1063,106.9510741110305
1064,117.05830998383142
1065,101.86238448694411
1066,121.52150796931281
1067,106.96975907396521
1068,98.2802898600913
1069,96.48167860097149
1070,104.34612408439291
1071,105.85973839643225
1072,110.00793615775058
1073,102.13746620248415
1074,120.51274424203463
1075,101.70222564762179
1076,103.33381183797434
1077,104.93861967499845
1078,97.58368280851381
1079,108.53553603819752
1080,99.92438205689129
1081,101.17568027297388
1082,98.39115062208242
1083,104.16169676526629
1084,95.95241129676707
1085,100.47384419396688
1086,108.8197394111905
1087,107.919155981345
1088,106.22321514266243
1089,92.51269221331935
1090,105.31480376692214
1091,93.63639602551736
1092,110.15310474594901
1093,111.31050609780593
1094,103.94352457179525
1095,100.17965471490963
1096,104.04330839667162
1097,93.34384959381613
1098,99.90144310224683
1099,106.27489782673852
1100,99.86094082640767
1101,98.29919445730997
1102,104.22172395670437
1103,103.98123562282308
1104,98.57210871223658
1105,107.19070994243347
1106,100.39243862827206
1107,110.2804046314974
1108,93.63742348114879
1109,79.64469976849479
1110,98.43241959509487
1111,107.02820717270185
1112,95.96793905798648
1113,106.28709757111416
1114,92.26764722215158
1115,102.2801712071618
1116,105.00567066598475
1117,88.46682824059745
1118,105.70293407482133
1119,83.04594958791112
1120,91.91775030335872
1121,105.49446677200808
1122,97.6771330727426
1123,100.41416833256167
1124,107.18030443762662
1125,107.30098344567286
1126,105.2733596900377
1127,98.66899840744956
1128,102.52721356743197
1129,92.76615729093648
1130,97.98558796077391
1131,93.63888180527081
1132,82.20636277574184
1133,98.39453128254713
1134,108.05446047728023
1135,97.47927055603049
1136,114.3832353420712
1137,99.595675581862
1138,120.63079036326711
1139,99.24929773229476
1140,96.65220712170486
1141,102.01781478868179
1142,108.81138925137111
1143,98.15128289181976
1144,101.2214865576115
1145,99.43121513170375
1146,97.67859139686463
1147,95.23877489807931
1148,102.45401470524092
1149,101.2580488739394
1150,108.28923753106501
1151,104.81969600792804
1152,96.27159104763065
1153,106.90873735933636
1154,105.08001425273687
1155,92.92801668292269
1156,120.63201668127883
1157,100.30989316179479
1158,95.05988114666602
1159,99.40536047872081
1160,97.67948627757588
1161,109.65766148536807
1162,115.01946025164368
1163,106.85919612705597
1164,102.2362246564848
1165,99.40562562856117
1166,93.75990614397007
1167,94.74814967633
1168,94.32652302716863
1169,82.30163042643053
1170,98.71605688002255
1171,104.09125700347404
1172,105.92701980590694
1173,103.98561059518919
1174,98.25421230929358
1175,103.36374767917567
1176,104.09148900958436
1177,101.57217439636264
1178,98.53308789672472
1179,107.68803255623638
1180,96.2746602316962
1181,100.12338841939622
1182,109.87724397421236
1183,101.33047409643378
1184,100.1759862238031
1185,108.17522693457546
1186,106.45112004214471
1187,98.22824736414832
1188,102.90109234385741
1189,101.96233407144629
1190,102.79407697803069
1191,106.17785789725075
1192,86.34941843529876
1193,99.40754796490386
1194,98.94707478889833
1195,87.23642503055201
1196,102.19176684254415
1197,104.59838268317213
1198,88.9699421682431
1199,108.48381309214524
1200,100.39126328370455
1201,105.2449420429738
1202,82.90764208672921
1203,104.64085161947386
1204,99.04766331178891
1205,111.9736008826892
1206,105.27772501360165
1207,107.80006398425415
1208,98.73000909875879
1209,98.56122142418309
1210,97.02089282413196
1211,99.45412875468531
1212,102.06516625561845
1213,107.12354896861525
1214,105.44752663391978
1215,105.76661391408275
1216,93.52096046004495
1217,106.29369317339335
1218,91.06308879330513
1219,99.97970690020124
1220,108.14221601514802
1221,97.68366238756171
1222,94.27465261442138
1223,105.94839132853409
1224,102.61174347933039
1225,48.66791666500451
1226,92.87726730397422
1227,99.03770450247046
1228,106.96756362647359
1229,91.4899158029326
1230,107.036194811643
1231,98.40139203466671
1232,104.48577951919361
1233,92.420036791849
1234,97.68488870557341
1235,118.93794447597074
1236,98.78371056661011
1237,98.2648347820962
1238,102.1372039035033
1239,110.16314729615301
1240,97.59563888818668
1241,86.7746822087177
1242,95.50952370482689
1243,98.4022537716479
1244,98.23272176770456
1245,105.21958577623195
1246,98.23278805516465
1247,99.580394299248
1248,99.81479068471154
1249,97.95752173860554
1250,110.85148476487687
1251,90.96617134733172
1252,108.36824506715415
1253,94.460490100758
1254,95.80843595841885
1255,109.87865170880144
1256,103.74921778703587
1257,99.35732595391391
1258,96.1059412084431
1259,116.74194898919909
1260,100.08365393624706
1261,105.92146716348219
1262,94.91122141417374
1263,106.46397333554836
1264,95.63331071065488
1265,99.7794633582697
1266,103.1777095428173
1267,95.0696241285999
1268,98.21319760281204
1269,98.75062727280788
1270,94.8720933237964
1271,100.08905751916957
1272,104.91399164856969
1273,95.29331629774812
1274,92.19089996111487
1275,88.27333491840348
1276,96.35508542217293
1277,106.61630136447148
1278,100.07351405318303
1279,110.85353967613973
1280,95.40039472608845
1281,96.38250863009912
1282,117.81077445831728
1283,96.33688355911715
1284,101.1902238512488
1285,118.92625746667758
1286,95.07065158423133
1287,100.03299223357308
1288,106.36673354360995
1289,78.063614161365
1290,85.33020120222632
1291,109.54264839943016
1292,91.09308113851472
1293,105.44286591214103
1294,101.50535202863155
1295,99.37014606414776
1296,106.68051779658086
1297,96.88891492120791
1298,109.54311241165081
1299,78.06434332342602
1300,97.45434079027952
1301,95.3839152419555
1302,95.20516822190575
1303,102.74883139328895
1304,99.75063418614964
1305,110.8552300063721
1306,116.52316033410179
1307,109.49172492315161
1308,94.46332581669107
1309,97.31109939549869
1310,107.05880431019237
1311,116.0199320611094
1312,102.87529708805326
1313,106.75564960635897
1314,98.79215320260812
1315,103.58282920087575
1316,96.3243767406559
1317,106.4182479821337
1318,100.95067253118751
1319,106.93476963996682
1320,102.23129285294294
1321,99.52589730290532
1322,96.53715264411093
1323,116.02069436690047
1324,105.19326391829938
1325,102.40845400241656
1326,105.18758895294926
1327,96.68444444188279
1328,99.13055832645347
1329,100.55927176716511
1330,106.02881084355892
1331,107.17645737115862
1332,99.97880491762042
1333,98.26720391625203
1334,121.44542654864321
1335,99.15739437417037
1336,97.59657269295536
1337,97.46174223360664
1338,81.07210719050187
1339,93.97080861732118
1340,107.61938136138033
1341,99.74825953340188
1342,108.06004593484602
1343,100.45316508866858
1344,99.58063991347161
1345,95.66021784738399
1346,115.52686938885515
1347,104.1235468710518
1348,98.08376103268002
1349,89.17656895373231
1350,100.9018192270947
1351,109.87441776480401
1352,104.12802352497057
1353,97.13092949086686
1354,114.31153111828974
1355,97.2814651324599
1356,107.61723197257174
1357,108.0382280176793
1358,99.13012646983267
1359,107.24647370365122
1360,115.63410361224113
1361,105.51072093109647
1362,104.30186353361806
1363,102.58151117094063
1364,99.63957260812231
